country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","23-02-2025 22:00:00",19.309073,73.057223,NH3,2,5,4
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","23-02-2025 22:00:00",23.142888,79.916147,NH3,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","23-02-2025 22:00:00",23.168606,79.932247,PM10,41,150,78
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","23-02-2025 22:00:00",23.168606,79.932247,OZONE,4,92,59
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","23-02-2025 22:00:00",22.9682591,76.064118,OZONE,37,104,98
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","23-02-2025 22:00:00",26.259242,78.216432,PM2.5,37,428,178
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","23-02-2025 22:00:00",16.7143745,74.2426398,PM10,40,99,65
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","23-02-2025 22:00:00",18.39963,76.57452,SO2,NA,NA,NA
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","23-02-2025 22:00:00",18.1023399,73.4783687,PM2.5,52,298,122
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","23-02-2025 22:00:00",18.1023399,73.4783687,PM10,75,168,116
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","23-02-2025 22:00:00",18.1023399,73.4783687,NH3,2,6,4
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","23-02-2025 22:00:00",18.1023399,73.4783687,SO2,11,108,37
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","23-02-2025 22:00:00",20.555712,74.529236,NO2,5,37,13
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","23-02-2025 22:00:00",20.555712,74.529236,CO,20,121,71
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","23-02-2025 22:00:00",19.296481,72.840923,PM2.5,76,151,104
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","23-02-2025 22:00:00",18.9767,72.8380,OZONE,1,121,89
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","23-02-2025 22:00:00",19.0364585,72.8954371,PM10,92,122,112
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","23-02-2025 22:00:00",19.10078,72.87462,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","23-02-2025 22:00:00",18.910000,72.820000,NH3,2,3,3
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","23-02-2025 22:00:00",18.910000,72.820000,CO,23,28,25
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","23-02-2025 22:00:00",19.000083,72.813993,NO2,27,75,43
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","23-02-2025 22:00:00",19.047000,72.874600,SO2,6,6,6
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","23-02-2025 22:00:00",19.383200,72.820400,PM10,80,165,108
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","23-02-2025 22:00:00",19.10861,72.83622,PM10,100,176,133
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","23-02-2025 22:00:00",19.10861,72.83622,NO2,71,107,87
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","23-02-2025 22:00:00",19.296481,72.840923,NH3,1,4,2
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","23-02-2025 22:00:00",19.065931,72.862131,NO2,38,126,88
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","23-02-2025 22:00:00",19.23241,72.86895,NO2,24,143,83
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","23-02-2025 22:00:00",19.2243333,72.8658113,CO,6,14,13
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","23-02-2025 22:00:00",19.962900,79.298714,PM10,88,468,136
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","23-02-2025 22:00:00",19.9775302,79.2337086,PM10,42,99,75
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","23-02-2025 22:00:00",19.9775302,79.2337086,NH3,1,1,1
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","23-02-2025 22:00:00",19.9775302,79.2337086,OZONE,1,76,45
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","23-02-2025 22:00:00",19.854616,75.905894,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","23-02-2025 22:00:00",19.083694,72.920967,NH3,2,30,10
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","23-02-2025 22:00:00",19.083694,72.920967,SO2,1,22,9
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","23-02-2025 22:00:00",19.083694,72.920967,CO,4,56,14
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","23-02-2025 22:00:00",19.0632143,72.8456324,OZONE,1,133,88
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","23-02-2025 22:00:00",19.1653323,72.922099,SO2,1,28,12
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","23-02-2025 22:00:00",19.1750,72.9419,OZONE,18,18,18
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","23-02-2025 22:00:00",18.897756,72.813320,PM10,117,198,146
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","23-02-2025 22:00:00",19.137500,72.915056,SO2,23,30,26
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","23-02-2025 22:00:00",19.060498,72.923356,NH3,3,6,4
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","23-02-2025 22:00:00",18.96702,72.84214,PM2.5,74,217,126
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","23-02-2025 22:00:00",18.96702,72.84214,PM10,112,172,141
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","23-02-2025 22:00:00",19.1878657,72.8304069,NO2,2,173,60
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","23-02-2025 22:00:00",16.6870449,74.2505872,SO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","23-02-2025 22:00:00",19.1135051,73.008978,SO2,23,23,23
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","23-02-2025 22:00:00",19.1135051,73.008978,CO,26,52,31
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","23-02-2025 22:00:00",19.0575752,73.0151367,PM10,80,310,148
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","23-02-2025 22:00:00",19.0575752,73.0151367,OZONE,1,84,39
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","23-02-2025 22:00:00",19.02579,73.10297,NH3,4,20,9
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","23-02-2025 22:00:00",19.02579,73.10297,CO,8,40,20
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","23-02-2025 22:00:00",19.0630,73.1209,PM2.5,8,459,176
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","23-02-2025 22:00:00",19.0630,73.1209,NO2,6,29,19
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","23-02-2025 22:00:00",19.265594,76.761463,PM10,55,122,82
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","23-02-2025 22:00:00",19.265594,76.761463,NO2,4,90,33
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","23-02-2025 22:00:00",19.10861,72.83622,OZONE,6,10,8
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","23-02-2025 22:00:00",18.9936162,72.8128113,PM10,96,185,129
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","23-02-2025 22:00:00",18.9936162,72.8128113,NH3,2,5,4
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","23-02-2025 22:00:00",21.121801,79.04952,PM10,49,101,80
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","23-02-2025 22:00:00",21.121801,79.04952,NO2,2,61,20
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","23-02-2025 22:00:00",21.121801,79.04952,NH3,2,11,4
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","23-02-2025 22:00:00",21.14472,79.107595,PM10,71,129,103
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","23-02-2025 22:00:00",21.14472,79.107595,NH3,2,8,4
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","23-02-2025 22:00:00",21.152875,79.0517531,PM2.5,30,103,65
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","23-02-2025 22:00:00",21.152875,79.0517531,NH3,3,5,3
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","23-02-2025 22:00:00",21.143383,79.048912,PM2.5,40,93,63
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","23-02-2025 22:00:00",21.143383,79.048912,NO2,7,41,24
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","23-02-2025 22:00:00",21.143383,79.048912,SO2,5,100,18
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","23-02-2025 22:00:00",19.173852,77.296291,PM2.5,64,155,98
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","23-02-2025 22:00:00",20.0073285,73.7762427,PM10,62,180,108
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","23-02-2025 22:00:00",20.0073285,73.7762427,NH3,2,7,5
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","23-02-2025 22:00:00",18.454450,73.854155,NO2,4,68,42
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","23-02-2025 22:00:00",18.454450,73.854155,CO,26,94,36
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","23-02-2025 22:00:00",18.530085,73.849598,PM10,101,193,147
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","23-02-2025 22:00:00",18.530085,73.849598,NO2,84,181,124
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","23-02-2025 22:00:00",18.530085,73.849598,CO,16,120,48
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","23-02-2025 22:00:00",18.530085,73.849598,OZONE,1,105,47
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","23-02-2025 22:00:00",18.547056,73.826908,OZONE,1,98,61
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","23-02-2025 22:00:00",18.605770,73.749976,PM10,80,169,126
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","23-02-2025 22:00:00",18.459883,73.852193,PM10,45,182,119
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","23-02-2025 22:00:00",18.459883,73.852193,NO2,30,37,33
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","23-02-2025 22:00:00",18.501793,73.927532,PM2.5,80,300,201
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","23-02-2025 22:00:00",18.5011743,73.8165527,SO2,11,11,11
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","23-02-2025 22:00:00",18.454450,73.854155,PM2.5,64,163,103
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","23-02-2025 22:00:00",19.26777,72.97182,SO2,7,26,14
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","23-02-2025 22:00:00",19.235581,73.159121,PM2.5,58,180,116
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","23-02-2025 22:00:00",19.235581,73.159121,PM10,59,143,111
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","23-02-2025 22:00:00",19.235581,73.159121,NO2,28,73,50
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","23-02-2025 22:00:00",19.4458210,72.7988231,OZONE,4,89,78
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","23-02-2025 22:00:00",18.63673,73.82487,NO2,34,164,100
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","23-02-2025 22:00:00",18.63673,73.82487,NH3,6,10,8
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","23-02-2025 22:00:00",18.63673,73.82487,OZONE,1,58,37
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","23-02-2025 22:00:00",18.616318,73.765797,PM2.5,28,276,111
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","23-02-2025 22:00:00",18.616318,73.765797,SO2,6,14,10
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","23-02-2025 22:00:00",18.616318,73.765797,CO,18,93,35
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","23-02-2025 22:00:00"," 16.5038",74.3623,NH3,3,5,4
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","23-02-2025 22:00:00"," 16.5038",74.3623,CO,15,66,21
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","23-02-2025 22:00:00"," 16.5038",74.3623,OZONE,13,157,90
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","23-02-2025 22:00:00",17.65439,75.90649,PM10,72,127,99
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","23-02-2025 22:00:00",17.65439,75.90649,OZONE,1,64,35
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","23-02-2025 22:00:00",20.021503,73.813844,OZONE,3,77,55
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","23-02-2025 22:00:00",19.090337,73.014232,NH3,NA,NA,NA
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","23-02-2025 22:00:00",11.9309,79.8027,CO,11,28,17
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","23-02-2025 22:00:00",31.620000,74.876512,PM10,25,132,90
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","23-02-2025 22:00:00",31.620000,74.876512,SO2,6,40,20
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","23-02-2025 22:00:00",31.620000,74.876512,OZONE,28,41,34
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","23-02-2025 22:00:00",30.233011,74.907758,SO2,8,23,15
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","23-02-2025 22:00:00",31.321907,75.578914,NH3,2,2,2
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","23-02-2025 22:00:00","30.736056 ",76.209694,NO2,25,29,27
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","23-02-2025 22:00:00","30.736056 ",76.209694,SO2,6,31,14
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","23-02-2025 22:00:00","30.736056 ",76.209694,CO,9,25,14
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","23-02-2025 22:00:00",24.8207389,93.9423085,SO2,104,104,104
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","23-02-2025 22:00:00",25.5586,91.8985,PM2.5,2,23,11
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","23-02-2025 22:00:00",25.5586,91.8985,OZONE,1,9,5
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","23-02-2025 22:00:00",23.7176342,92.7192841,PM10,60,108,78
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","23-02-2025 22:00:00",25.6635413,94.0989878,PM2.5,NA,NA,NA
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","23-02-2025 22:00:00",25.6635413,94.0989878,SO2,56,56,56
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","23-02-2025 22:00:00",20.832874,85.104082,PM10,73,191,126
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","23-02-2025 22:00:00",22.24500000,84.88111111,SO2,NA,NA,NA
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","23-02-2025 22:00:00",21.606865,85.510538,OZONE,8,51,31
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","23-02-2025 22:00:00",20.9360711,85.1707021,PM2.5,11,276,120
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","23-02-2025 22:00:00",20.9360711,85.1707021,SO2,3,37,19
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","23-02-2025 22:00:00",21.869985,85.167016,NH3,5,5,5
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","23-02-2025 22:00:00",21.869985,85.167016,OZONE,5,5,5
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","23-02-2025 22:00:00",11.9309,79.8027,NH3,2,3,3
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","23-02-2025 22:00:00",20.34652,85.81630,NO2,12,38,21
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","23-02-2025 22:00:00",20.34652,85.81630,SO2,2,10,4
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","23-02-2025 22:00:00",22.06156703,85.47409613,CO,3,25,3
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","23-02-2025 22:00:00",21.8004996,83.8396977,NH3,7,7,7
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","23-02-2025 22:00:00",21.8004996,83.8396977,SO2,10,11,10
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","23-02-2025 22:00:00",20.94185,86.11510,NO2,2,14,7
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","23-02-2025 22:00:00",27.554793,76.611536,PM10,43,89,63
